key,component,project,rule,status,resolution,severity,message,line,hash,author,effort,creation_date,update_date,jira_issue_key,start_line,end_line,start_offset,end_offset,type,organization
AW_X5AcD1FYS5oU8LS-I,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/finder/UrlSet.java,apache_struts,java:S1117,OPEN,,MAJOR,"Rename ""urls"" which hides the field declared at line 54.",269,095f606621b59e9ee2f8760a5d2c0205,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,269,269,23,27,CODE_SMELL,apache
AW_X5AbQ1FYS5oU8LS92,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocatableProperties.java,apache_struts,java:S1128,OPEN,,MINOR,Remove this unused import 'java.io.Reader'.,26,319c259f7a3a7c7a6a6adf47f9045068,,2min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,26,26,0,22,CODE_SMELL,apache
AW_X5AbQ1FYS5oU8LS93,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocatableProperties.java,apache_struts,java:S2160,OPEN,,MINOR,"Override the ""equals"" method in this class.",37,312839e431bdd7928da0e9c56c210310,,30min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,37,37,13,32,CODE_SMELL,apache
AW_X5AbQ1FYS5oU8LS94,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocatableProperties.java,apache_struts,java:S1948,OPEN,,CRITICAL,"Make ""location"" transient or serializable.",39,1bf38bd6717b3245bc799a4493095a21,,30min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,39,39,13,21,CODE_SMELL,apache
AW_X5AbQ1FYS5oU8LS95,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocatableProperties.java,apache_struts,java:S1948,OPEN,,CRITICAL,"Make ""propLocations"" transient or serializable.",40,8bd5472ee978aea74ac2acb9ec80e6ad,,30min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,40,40,26,39,CODE_SMELL,apache
AW_X5AbQ1FYS5oU8LS96,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocatableProperties.java,apache_struts,java:S3551,OPEN,,MAJOR,"Make this method ""synchronized"" to match the parent class implementation.",53,9a681ca45d51f3a67f5099a2bcdbe409,,20min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,53,53,16,20,BUG,apache
AW_X5Aa61FYS5oU8LS90,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocationAttributes.java,apache_struts,java:S1192,OPEN,,CRITICAL,"Define a constant instead of duplicating this literal ""CDATA"" 3 times.",91,b8fbcbe62afc17116e42f30a6711c543,,8min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,91,91,57,64,CODE_SMELL,apache
AW_X5Abg1FYS5oU8LS97,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocationImpl.java,apache_struts,java:S1117,OPEN,,MAJOR,"Rename ""line"" which hides the field declared at line 37.",161,3627e23fb85d13386d00e9b32a363f83,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,161,161,23,27,CODE_SMELL,apache
AW_X5Abg1FYS5oU8LS98,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocationImpl.java,apache_struts,java:S2062,OPEN,,CRITICAL,"Make this class ""private"" or elevate the visibility of ""readResolve"".",210,d13fdb60dc2c771424a69ba76574248e,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,210,210,19,30,CODE_SMELL,apache
AXIpj1aBbfSITrYBlJrv,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocationUtils.java,apache_struts,java:S2293,OPEN,,MINOR,"Replace the type specification in this constructor call with the diamond operator (""<>"").",193,1a344444cec01d3b7e2962b62c360e64,,1min,2010-02-18T09:22:46+0100,2020-05-18T22:43:05+0200,,193,193,44,60,CODE_SMELL,apache
AXGRl2nie7tKz_cR0wKX,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextFactory.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,32,7ab4621f8df8f975d2b6884ec4f5203e,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,32,32,4,7,CODE_SMELL,apache
AW_X5Aeu1FYS5oU8LS_U,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S1118,OPEN,,MAJOR,Add a private constructor to hide the implicit public one.,32,883b55a6b2058c598bf85f4a25e9eef5,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,32,32,13,35,CODE_SMELL,apache
AW_X5Aeu1FYS5oU8LS_V,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,44,f90c7208bcf0b0c5f7458e8b20f8691f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,44,44,0,8,CODE_SMELL,apache
AXGRl2oQe7tKz_cR0wKc,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,76,0159a3eb1bc3d2c562c368390e629419,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,76,76,15,20,CODE_SMELL,apache
AXGRl2oQe7tKz_cR0wKd,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,88,83697b34ecd2a1bdc0bc131d6ecf0d3c,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,88,88,74,79,CODE_SMELL,apache
AW_X5Aeu1FYS5oU8LS_T,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S3824,OPEN,,MAJOR,"Replace this ""Map.get()"" and condition with a call to ""Map.computeIfAbsent()"".",136,45750f84da8332456e368f7c674854f5,,10min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,136,136,53,77,CODE_SMELL,apache
AW_X5Aeu1FYS5oU8LS_W,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S1125,OPEN,,MINOR,"Remove the literal ""false"" boolean value.",154,1914e28b787b88baca895f21bc914d44,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,154,154,24,29,CODE_SMELL,apache
AW_X5Aeu1FYS5oU8LS_X,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextState.java,apache_struts,java:S2129,OPEN,,MAJOR,"Remove this ""Boolean"" constructor",158,aad5343381cfeb8ef12b0b1c9b5a2e28,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,158,158,28,35,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_E,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,26,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,26,26,0,47,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_F,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,31,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,31,31,0,47,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_G,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,36,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,36,36,0,47,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_H,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,41,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,41,41,0,47,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_I,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,46,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,46,46,0,47,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_J,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,51,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,51,51,0,47,CODE_SMELL,apache
AW_X5AeO1FYS5oU8LS_K,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionException.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,56,c4f57efa199bc27c4da51b24ff6ab91f,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,56,56,0,47,CODE_SMELL,apache
AXGRl2n3e7tKz_cR0wKY,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionProvider.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,30,b9859e9351cac8d79284b8583cc657bc,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,30,30,24,29,CODE_SMELL,apache
AXGRl2n3e7tKz_cR0wKZ,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionProvider.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,32,cfa74570b2e0454da1046f6641eed9f6,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,32,32,24,29,CODE_SMELL,apache
AXGRl2n3e7tKz_cR0wKa,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionProvider.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,34,f084c31800b1afff7a1307a51effaef7,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,34,34,19,24,CODE_SMELL,apache
AXGRl2n3e7tKz_cR0wKb,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionProvider.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,78,df598671256f595b555841c94fc809d0,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,78,78,45,50,CODE_SMELL,apache
AW_X5Ae61FYS5oU8LS_Y,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionProviderFactory.java,apache_struts,java:S1118,OPEN,,MAJOR,Add a private constructor to hide the implicit public one.,27,84d0cb1f8f75b94396310a14f7ad1df9,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,27,27,13,38,CODE_SMELL,apache
AW_X5Ae61FYS5oU8LS_Z,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionProviderFactory.java,apache_struts,java:S1133,OPEN,,INFO,Do not forget to remove this deprecated code someday.,27,84d0cb1f8f75b94396310a14f7ad1df9,,10min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,27,27,13,38,CODE_SMELL,apache
AXGRl2Ose7tKz_cR0wIs,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/ActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,39,c5d379f996c1df645ed0f91d129008ee,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,39,39,34,39,CODE_SMELL,apache
AXGRl2Ose7tKz_cR0wIt,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/ActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,39,c5d379f996c1df645ed0f91d129008ee,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,39,39,9,18,CODE_SMELL,apache
AXGRl2Ose7tKz_cR0wIu,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/ActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,49,7aaf126d37f1272fe0da938ac5527b10,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,49,49,9,18,CODE_SMELL,apache
AXGRl2Ose7tKz_cR0wIv,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/ActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,49,7aaf126d37f1272fe0da938ac5527b10,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,49,49,34,39,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI0,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,110,04259a35a8303d6155b1f85921c8ec56,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,110,110,16,25,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI1,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,137,65b3646b47ca6b34248af316a7b25522,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,137,137,13,22,CODE_SMELL,apache
AW_X5AKB1FYS5oU8LS5Y,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S135,OPEN,,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,140,c5ec1dc1a416872cd5c5af1d37f7cb55,,40min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,140,140,8,11,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI2,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,140,c5ec1dc1a416872cd5c5af1d37f7cb55,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,140,140,19,28,CODE_SMELL,apache
AW_X5AKB1FYS5oU8LS5b,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S2293,OPEN,,MINOR,"Replace the type specification in this constructor call with the diamond operator (""<>"").",189,15c94119726a1bc33bd3bf332e0affe7,,1min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,189,189,70,78,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI4,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,259,d4b0dee64d0f52a8af7750f255d5e073,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,259,259,61,66,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI5,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,266,06f90eaa9494be201bb8fa7322ab0551,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,266,266,63,68,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI6,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,324,71687bfc892077f713f23201832b5771,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,324,324,56,61,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI7,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,336,8848ded5ef6d93062cf96a91470a976d,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,336,336,17,22,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI8,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,348,4d67b2983302b97c3513a63e9ad7e4ad,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,348,348,13,18,CODE_SMELL,apache
AXGRl2Pwe7tKz_cR0wI9,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,373,a7873841bd796b3da180b6e438c039cd,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,373,373,60,65,CODE_SMELL,apache
AXGRl2PDe7tKz_cR0wIw,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationValidationConfigurationBuilder.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,57,b013be8ec4f69f42817a47aa8597d08f,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,57,57,12,17,CODE_SMELL,apache
AW_X5AJj1FYS5oU8LS5D,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationValidationConfigurationBuilder.java,apache_struts,java:S1192,OPEN,,CRITICAL,"Define a constant instead of duplicating this literal ""expression"" 4 times.",377,77adb4fca446a9cf9096cff167753e33,,10min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,377,377,31,43,CODE_SMELL,apache
AXGRl2PDe7tKz_cR0wIx,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationValidationConfigurationBuilder.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,933,0d43b8bb02611b79d301ed77f0fe3a19,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,933,933,70,75,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIg,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,118,07c8751a5de792e40e4fe9997e9c5ea3,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,118,118,16,25,CODE_SMELL,apache
AW_X5AHH1FYS5oU8LS44,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 52 to the 15 allowed.,140,6311a9c661d83386b1ad9106d70ef2b1,,42min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,140,140,16,24,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIh,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,141,65b3646b47ca6b34248af316a7b25522,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,141,141,13,22,CODE_SMELL,apache
AW_X5AHH1FYS5oU8LS42,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S135,OPEN,,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,144,c5ec1dc1a416872cd5c5af1d37f7cb55,,40min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,144,144,8,11,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIi,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,144,c5ec1dc1a416872cd5c5af1d37f7cb55,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,144,144,19,28,CODE_SMELL,apache
AW_X5AHH1FYS5oU8LS45,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S2293,OPEN,,MINOR,"Replace the type specification in this constructor call with the diamond operator (""<>"").",179,b520d45dcb7b53cac7026c46e6ad49b8,,1min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,179,179,48,56,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIj,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,225,5f3e0b3bb92575c2c60f34d4b3998f5b,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,225,225,46,51,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIk,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,232,d4b0dee64d0f52a8af7750f255d5e073,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,232,232,61,66,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIl,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,238,4dc41d211486cb27469f8cb88af666e2,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,238,238,61,66,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIm,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,286,71687bfc892077f713f23201832b5771,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,286,286,56,61,CODE_SMELL,apache
AW_X5AHH1FYS5oU8LS46,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S2293,OPEN,,MINOR,"Replace the type specification in this constructor call with the diamond operator (""<>"").",290,b7ea9e61ec4d17d8dcdc4652410442f9,,1min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,290,290,33,41,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIn,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,296,db2efc8974365b66896ce8bd67cc2078,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,296,296,17,22,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIo,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,306,18351c58702b929dce57d090374aaf22,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,306,306,13,18,CODE_SMELL,apache
AXGRl2OFe7tKz_cR0wIp,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultActionValidatorManager.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,331,a7873841bd796b3da180b6e438c039cd,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,331,331,60,65,CODE_SMELL,apache
AXGRl2Pae7tKz_cR0wIy,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,70,7a99821288dbc65a10872899d910bb71,,5min,2010-02-18T09:22:46+0100,2020-04-19T10:31:18+0200,,70,70,8,17,CODE_SMELL,apache
AW_X5AJ01FYS5oU8LS5U,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,74,d28a2dbe82b8b1acc25a3a417b57bd4d,,,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,74,74,0,50,CODE_SMELL,apache
AW_X5AJ01FYS5oU8LS5V,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 39 to the 15 allowed.,108,14c6d6b4a6dc9f466136d4eb3dc9e731,,29min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,108,108,17,32,CODE_SMELL,apache
AW_X5AJ01FYS5oU8LS5O,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S1141,OPEN,,MAJOR,Extract this nested try block into a separate method.,117,80d5b17efc16ace990c07580fc3e85eb,,20min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,117,117,16,19,CODE_SMELL,apache
AW_X5AJ01FYS5oU8LS5W,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S5361,OPEN,,CRITICAL,"Replace this call to ""replaceAll()"" by a call to the ""replace()"" method.",118,56fcfbddcce4d909c750d47d0f8d8969,,2min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,118,118,57,67,CODE_SMELL,apache
AW_X5AJ01FYS5oU8LS5Q,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S1604,OPEN,,MAJOR,Make this anonymous inner class a lambda,121,a8f2f3beea9b9a590a5ea651cb10517e,,5min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,121,121,52,66,CODE_SMELL,apache
AW_X5AJ01FYS5oU8LS5P,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFactory.java,apache_struts,java:S1141,OPEN,,MAJOR,Extract this nested try block into a separate method.,131,80d5b17efc16ace990c07580fc3e85eb,,20min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,131,131,28,31,CODE_SMELL,apache
AW_X5AG61FYS5oU8LS4s,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFileParser.java,apache_struts,java:S1199,OPEN,,MINOR,Extract this nested code block into a method.,92,f95b70fdc3088560732a5ac135644506,,10min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,92,92,12,13,CODE_SMELL,apache
AW_X5AG61FYS5oU8LS4z,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFileParser.java,apache_struts,java:S2293,OPEN,,MINOR,"Replace the type specification in this constructor call with the diamond operator (""<>"").",226,9000f9ff1d42e3d64799a33a63692e6e,,1min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,226,226,78,95,CODE_SMELL,apache
AW_X5AG61FYS5oU8LS4u,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/DefaultValidatorFileParser.java,apache_struts,java:S117,OPEN,,MINOR,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,230,616fab81c8d4282841927e3333320253,,2min,2010-02-18T09:22:46+0100,2020-01-24T14:55:43+0100,,230,230,28,34,CODE_SMELL,apache
