key,component,project,rule,status,resolution,severity,message,line,hash,author,effort,creation_date,update_date,jira_issue_key,start_line,end_line,start_offset,end_offset,type,organization,creation_date_timestamp,update_date_timestamp,survived_days,survived commits,effort_mins
AW_X5BcY1FYS5oU8LTO0,apache_struts:core/src/main/java/org/apache/struts2/util/tomcat/buf/StringCache.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,2 duplicated blocks of code must be removed.,,,,30min,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508576348,1579874143,826.0,894,30
AW_X5BbF1FYS5oU8LTNA,apache_struts:core/src/main/java/org/apache/struts2/util/tomcat/buf/Utf8Decoder.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,4 duplicated blocks of code must be removed.,,,,50min,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508576348,1579874143,826.0,894,50
AW_X5B0P1FYS5oU8LTVZ,apache_struts:core/src/main/java/org/apache/struts2/views/annotations/StrutsTagSkipInheritance.java,apache_struts,java:S1134,OPEN,,MAJOR,Take the required action to fix the issue indicated by this comment.,29.0,77f300c96d81322f86b5860e5c848be9,,,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,29.0,29.0,0.0,26.0,CODE_SMELL,apache,1508576348,1579874143,826.0,894,0
AW_X5Bwb1FYS5oU8LTTa,apache_struts:core/src/main/java/org/apache/struts2/views/jsp/NumberTag.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508576348,1579874143,826.0,894,20
AW_X5Bon1FYS5oU8LTR9,apache_struts:core/src/main/java/org/apache/struts2/views/jsp/ui/AbstractUITagBeanInfo.java,apache_struts,java:S1134,OPEN,,MAJOR,Take the required action to fix the issue indicated by this comment.,35.0,27a156745837e78334d1adc581533896,,,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,35.0,35.0,0.0,21.0,CODE_SMELL,apache,1508576348,1579874143,826.0,894,0
AW_X5Boc1FYS5oU8LTR8,apache_struts:core/src/main/java/org/apache/struts2/views/jsp/ui/OgnlTool.java,apache_struts,java:S1134,OPEN,,MAJOR,Take the required action to fix the issue indicated by this comment.,30.0,e5be82aacc23b7d0966a68e9889e2b37,,,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,30.0,30.0,0.0,17.0,CODE_SMELL,apache,1508576348,1579874143,826.0,894,0
AW_X5EVS1FYS5oU8LUS4,apache_struts:plugins/velocity/src/main/java/org/apache/struts2/views/velocity/StrutsResourceLoader.java,apache_struts,java:S1134,OPEN,,MAJOR,Take the required action to fix the issue indicated by this comment.,30.0,e5be82aacc23b7d0966a68e9889e2b37,,,2017-10-21 09:59:08+02:00,2020-01-24 14:55:43+01:00,,30.0,30.0,0.0,17.0,CODE_SMELL,apache,1508576348,1579874143,826.0,894,0
AW_X5Aqh1FYS5oU8LTCy,apache_struts:core/src/main/java/com/opensymphony/xwork2/TestNGXWorkTestCase.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,2 duplicated blocks of code must be removed.,,,,30min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,30
AW_X5ANf1FYS5oU8LS59,apache_struts:core/src/main/java/com/opensymphony/xwork2/config/entities/ExceptionMappingConfig.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5AOC1FYS5oU8LS6K,apache_struts:core/src/main/java/com/opensymphony/xwork2/config/entities/InterceptorConfig.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,5 duplicated blocks of code must be removed.,,,,1h,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,60
AW_X5AO01FYS5oU8LS6Y,apache_struts:core/src/main/java/com/opensymphony/xwork2/config/entities/ResultConfig.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,5 duplicated blocks of code must be removed.,,,,1h,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,60
AW_X5AOa1FYS5oU8LS6U,apache_struts:core/src/main/java/com/opensymphony/xwork2/config/entities/ResultTypeConfig.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5An21FYS5oU8LTCY,apache_struts:core/src/main/java/com/opensymphony/xwork2/factory/DefaultInterceptorFactory.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5AfW1FYS5oU8LS_o,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/PropertiesReader.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,4 duplicated blocks of code must be removed.,,,,50min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,50
AW_X5Aa61FYS5oU8LS9z,apache_struts:core/src/main/java/com/opensymphony/xwork2/util/location/LocationAttributes.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5AJj1FYS5oU8LS5C,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/AnnotationValidationConfigurationBuilder.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,2 duplicated blocks of code must be removed.,,,,30min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,30
AW_X5AKa1FYS5oU8LS5c,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/ValidationInterceptor.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5AB81FYS5oU8LS4Q,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/annotations/IntRangeFieldValidator.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5ADW1FYS5oU8LS4T,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/annotations/LongRangeFieldValidator.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5ACk1FYS5oU8LS4R,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/annotations/ShortRangeFieldValidator.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5ADt1FYS5oU8LS4U,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/ConditionalVisitorFieldValidator.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,20
AW_X5AFG1FYS5oU8LS4g,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/ExpressionValidator.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,2 duplicated blocks of code must be removed.,,,,30min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,30
AW_X5AFl1FYS5oU8LS4j,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/FieldExpressionValidator.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,2 duplicated blocks of code must be removed.,,,,30min,2017-10-21 09:26:11+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1508574371,1579874143,826.0,895,30
AW_X5DnE1FYS5oU8LURI,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,2 duplicated blocks of code must be removed.,,,,30min,2017-10-06 12:33:22+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1507289602,1579874143,841.0,913,30
AW_X4_9S1FYS5oU8LS29,apache_struts:core/src/main/java/com/opensymphony/xwork2/inject/ContainerBuilder.java,apache_struts,java:S1604,OPEN,,MAJOR,Make this anonymous inner class a lambda,623.0,75798a78b53af9a3f7329c21ebebb298,,5min,2017-09-26 08:47:42+02:00,2020-01-24 14:55:43+01:00,,623.0,623.0,36.0,74.0,CODE_SMELL,apache,1506412062,1579874143,851.0,923,5
AW_X5ArD1FYS5oU8LTC6,apache_struts:core/src/main/java/com/opensymphony/xwork2/ObjectFactory.java,apache_struts,java:S1186,OPEN,,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",64.0,a2f2f219952510ceb9900385e6d38fed,,5min,2017-09-26 08:47:10+02:00,2020-01-24 14:55:43+01:00,,64.0,64.0,11.0,24.0,CODE_SMELL,apache,1506412030,1579874143,851.0,924,5
AW_X5AKq1FYS5oU8LS5i,apache_struts:core/src/main/java/com/opensymphony/xwork2/spring/SpringObjectFactory.java,apache_struts,java:S1186,OPEN,,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",67.0,c5c4e7c91a3b18dead6dc60bd8110312,,5min,2017-09-26 08:47:10+02:00,2020-01-24 14:55:43+01:00,,67.0,67.0,11.0,30.0,CODE_SMELL,apache,1506412030,1579874143,851.0,924,5
AW_X5AMZ1FYS5oU8LS52,apache_struts:core/src/main/java/com/opensymphony/xwork2/spring/SpringProxyableObjectFactory.java,apache_struts,java:S1186,OPEN,,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",44.0,46111be6cb84e257c516f549ed92b820,,5min,2017-09-26 08:47:10+02:00,2020-01-24 14:55:43+01:00,,44.0,44.0,11.0,39.0,CODE_SMELL,apache,1506412030,1579874143,851.0,924,5
AW_X5FL31FYS5oU8LUbC,apache_struts:plugins/osgi/src/main/java/org/apache/struts2/osgi/SpringOsgiObjectFactory.java,apache_struts,java:S1186,OPEN,,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",38.0,d8c5cdcbba5dd7f8a1c87bed96e8437c,,5min,2017-09-26 08:47:10+02:00,2020-01-24 14:55:43+01:00,,38.0,38.0,11.0,34.0,CODE_SMELL,apache,1506412030,1579874143,851.0,924,5
AW_X5FRy1FYS5oU8LUcm,apache_struts:plugins/plexus/src/main/java/org/apache/struts2/plexus/PlexusObjectFactory.java,apache_struts,common-java:DuplicatedBlocks,OPEN,,MAJOR,1 duplicated blocks of code must be removed.,,,,20min,2017-09-26 08:47:10+02:00,2020-01-24 14:55:43+01:00,,,,,,CODE_SMELL,apache,1506412030,1579874143,851.0,924,20
AW_X5FRy1FYS5oU8LUcn,apache_struts:plugins/plexus/src/main/java/org/apache/struts2/plexus/PlexusObjectFactory.java,apache_struts,java:S1186,OPEN,,CRITICAL,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation.",80.0,2a5e93309aa2cf4e30e6f614385b9c3a,,5min,2017-09-26 08:47:10+02:00,2020-01-24 14:55:43+01:00,,80.0,80.0,11.0,30.0,CODE_SMELL,apache,1506412030,1579874143,851.0,924,5
AW_X5AsV1FYS5oU8LTDH,apache_struts:core/src/main/java/com/opensymphony/xwork2/ActionSupport.java,apache_struts,java:S1135,OPEN,,INFO,Complete the task associated to this TODO comment.,330.0,c15a9a706dd7443de7067a7c4c14bad5,,,2017-09-19 09:26:20+02:00,2020-01-24 14:55:43+01:00,,330.0,330.0,0.0,100.0,CODE_SMELL,apache,1505809580,1579874143,858.0,926,0
AW_X5DmV1FYS5oU8LUQ3,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/JSONResult.java,apache_struts,java:S1948,OPEN,,CRITICAL,"Make ""jsonUtil"" transient or serializable.",101.0,e9b477ca0210a1e3a9b5789ddcc032e3,,30min,2017-09-13 09:17:55+02:00,2020-01-24 14:55:43+01:00,,101.0,101.0,21.0,29.0,CODE_SMELL,apache,1505290675,1579874143,864.0,928,30
AW_X5ENT1FYS5oU8LUR7,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/JSONUtil.java,apache_struts,java:S107,OPEN,,MAJOR,"Method has 8 parameters, which is greater than 7 authorized.",197.0,d65f1277b8c0a3b576c1b430e006b6aa,,20min,2017-09-13 09:17:55+02:00,2020-01-24 14:55:43+01:00,,197.0,197.0,18.0,27.0,CODE_SMELL,apache,1505290675,1579874143,864.0,928,20
AW_X5DnE1FYS5oU8LURM,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S1149,OPEN,,MAJOR,"Replace the synchronized class ""Stack"" by an unsynchronized one such as ""Deque"".",69.0,6c7b8ee57573cdbb85af22336b2f9226,,20min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,69.0,69.0,12.0,25.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,20
AW_X5DnE1FYS5oU8LURL,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S1450,OPEN,,MINOR,"Remove the ""cacheBeanInfo"" field and declare it as a local variable in the relevant methods.",79.0,c51cb73cea43a8c5326b5bcf4c925f30,,5min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,79.0,79.0,20.0,33.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,5
AW_X5DnE1FYS5oU8LURV,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S1068,OPEN,,MAJOR,"Remove this unused ""cacheBeanInfo"" private field.",79.0,c51cb73cea43a8c5326b5bcf4c925f30,,5min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,79.0,79.0,20.0,33.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,5
AXGRl6Ore7tKz_cR0waO,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,141.0,ebbd132797ff856c4ebd5362ce071616,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,141.0,141.0,12.0,17.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AW_X5DnE1FYS5oU8LURN,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 36 to the 15 allowed.,218.0,ea3cc21e1a8c10d9de0ac3d71804b088,,26min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,218.0,218.0,19.0,23.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,26
AXGRl6Ore7tKz_cR0waP,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,224.0,45d3165721d85721105447c4591745a1,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,224.0,224.0,12.0,17.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AW_X5DnE1FYS5oU8LURJ,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S135,OPEN,,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,233.0,173853c65e1eca02f0f85fc3a7b9f82f,,40min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,233.0,233.0,12.0,15.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,40
AXGRl6Ore7tKz_cR0waQ,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,309.0,991a6b6e6fd5bf32c2f4259b27f8ae26,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,309.0,309.0,12.0,17.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AXGRl6Ore7tKz_cR0waR,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,324.0,bce660eccdfe5929f61978b96ced9aa3,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,324.0,324.0,38.0,43.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AXGRl6Ore7tKz_cR0waS,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,367.0,71ed8ac82ba2c203634ba3ef1e297007,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,367.0,367.0,31.0,35.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AW_X5DnE1FYS5oU8LURP,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S1130,OPEN,,MINOR,"Remove the declaration of thrown exception 'java.lang.NoSuchFieldException', as it cannot be thrown from method's body.",375.0,6183547336cb91b36e8c70a1deba2c0a,,5min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,375.0,375.0,95.0,115.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,5
AW_X5DnE1FYS5oU8LURQ,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.,400.0,31c86e2646eb0077c83e9f0102570937,,8min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,400.0,400.0,22.0,43.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,8
AW_X5DnE1FYS5oU8LURR,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3457,OPEN,,MAJOR,Format specifiers should be used instead of string concatenation.,405.0,cdcd0f01e0ce61340d6e845e46a3223b,,10min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,405.0,405.0,24.0,87.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,10
AW_X5DnE1FYS5oU8LURS,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3457,OPEN,,MAJOR,Format specifiers should be used instead of string concatenation.,419.0,384e004747b1d505a4b747b89164144b,,10min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,419.0,419.0,16.0,80.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,10
AW_X5DnE1FYS5oU8LURT,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 21 to the 15 allowed.,446.0,56142e8fdee73ba09d20d4ded542fb9e,,11min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,446.0,446.0,19.0,22.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,11
AXGRl6Ore7tKz_cR0waT,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,446.0,56142e8fdee73ba09d20d4ded542fb9e,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,446.0,446.0,23.0,26.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AXGRl6Ore7tKz_cR0waU,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,449.0,0be0631ce202a5c7fd839d8ff17a23f9,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,449.0,449.0,8.0,16.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AW_X5DnE1FYS5oU8LURK,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S135,OPEN,,MINOR,Reduce the total number of break and continue statements in this loop to use at most one.,453.0,cd4c28b5d04466f45326e1852c4aba31,,40min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,453.0,453.0,8.0,13.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,40
AXGRl6Ore7tKz_cR0waV,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,454.0,0a00e5b049ccc63addd376aabcaaed6d,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,454.0,454.0,16.0,21.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AW_X5DnE1FYS5oU8LURU,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S1117,OPEN,,MAJOR,"Rename ""formatter"" which hides the field declared at line 76.",504.0,87150c1d7a4268af0e820b0a98010b82,,5min,2017-09-11 15:39:32+02:00,2020-01-24 14:55:43+01:00,,504.0,504.0,19.0,28.0,CODE_SMELL,apache,1505140772,1579874143,865.0,930,5
AXGRl6Ore7tKz_cR0waW,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,apache_struts,java:S3740,OPEN,,MAJOR,Provide the parametrized type for this generic.,512.0,a32243a1cd7f7c3d059f2bc69ee856b1,,5min,2017-09-11 15:39:32+02:00,2020-04-19 10:31:18+02:00,,512.0,512.0,25.0,33.0,CODE_SMELL,apache,1505140772,1587288678,951.0,1053,5
AW_X5Do11FYS5oU8LURn,apache_struts:plugins/json/src/main/java/org/apache/struts2/json/JSONConstants.java,apache_struts,java:S1118,OPEN,,MAJOR,Add a private constructor to hide the implicit public one.,29.0,06eefe426b6fe4a0b2b59f2e093d5e2d,,5min,2017-09-05 09:21:14+02:00,2020-01-24 14:55:43+01:00,,29.0,29.0,13.0,26.0,CODE_SMELL,apache,1504599674,1579874143,872.0,938,5
AW_X5Bln1FYS5oU8LTRR,apache_struts:core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 40 to the 15 allowed.,87.0,5d15509e69db45c5342d62af710eaa43,,30min,2017-08-23 22:05:29+02:00,2020-01-24 14:55:43+01:00,,87.0,87.0,18.0,26.0,CODE_SMELL,apache,1503522329,1579874143,884.0,950,30
AW_X5BkV1FYS5oU8LTQt,apache_struts:core/src/main/java/org/apache/struts2/views/freemarker/FreemarkerManager.java,apache_struts,java:S1117,OPEN,,MAJOR,"Rename ""wrapper"" which hides the field declared at line 161.",414.0,11026f6624c7ebeb1e93037f7c837362,,5min,2017-08-23 09:23:23+02:00,2020-01-24 14:55:43+01:00,,414.0,414.0,26.0,33.0,CODE_SMELL,apache,1503476603,1579874143,885.0,953,5
AW_X5BTp1FYS5oU8LTKu,apache_struts:core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java,apache_struts,java:S3776,OPEN,,CRITICAL,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,201.0,bfc45beaa20015f3f4a1a9fcd966a645,,6min,2017-08-04 22:58:23+02:00,2020-01-24 14:55:43+01:00,,201.0,201.0,19.0,32.0,CODE_SMELL,apache,1501883903,1579874143,903.0,963,6
AXUOgbsFFzbJ6oTvqMVW,apache_struts:core/src/test/java/com/opensymphony/xwork2/validator/URLValidatorTest.java,apache_struts,java:S5961,OPEN,,MAJOR,Refactor this method to reduce the number of assertions from 28 to less than 25.,141.0,94e506fa063e214ff4601e6674910659,,,2017-08-03 19:01:14+02:00,2020-12-17 10:57:36+01:00,,141.0,141.0,16.0,44.0,CODE_SMELL,apache,1501783274,1608199056,1232.0,1293,0
AXNwJtAKYuX-W72BibVx,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java,apache_struts,java:S5843,OPEN,,MAJOR,Simplify this regular expression to reduce its complexity from 129 to the 20 allowed.,54.0,68b9f87ab4879b505ac9dc9e90b8dd13,,3h46min,2017-08-03 18:49:22+02:00,2020-07-21 08:49:23+02:00,,54.0,54.0,51.0,52.0,CODE_SMELL,apache,1501782562,1595317763,1083.0,1181,226
AXUOgaR3FzbJ6oTvqMU8,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java,apache_struts,java:S5843,OPEN,,MAJOR,Simplify this regular expression to reduce its complexity from 129 to the 20 allowed.,54.0,68b9f87ab4879b505ac9dc9e90b8dd13,,3h46min,2017-08-03 18:49:22+02:00,2020-10-09 19:51:42+02:00,,54.0,54.0,51.0,52.0,CODE_SMELL,apache,1501782562,1602269502,1164.0,1225,226
AXZwJ1Tf134hv5U0jN_3,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java,apache_struts,java:S5998,OPEN,,MAJOR,Refactor this repetition that can lead to a stack overflow for large inputs.,55.0,c02895ea751d15d78c3149e898a83190,,,2017-08-03 18:49:22+02:00,2020-12-17 10:57:36+01:00,,55.0,55.0,16.0,59.0,BUG,apache,1501782562,1608199056,1232.0,1294,0
AXNwJtAKYuX-W72BibVv,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java,apache_struts,java:S5842,OPEN,,MINOR,Rework this part of the regex to not match the empty string.,63.0,db5fd5150a1091cf5fd411023e13f850,,5min,2017-08-03 18:49:22+02:00,2020-07-21 08:49:23+02:00,,63.0,63.0,14.0,69.0,BUG,apache,1501782562,1595317763,1083.0,1181,5
AXNwJtAKYuX-W72BibVt,apache_struts:core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java,apache_struts,java:S5869,OPEN,,MAJOR,Remove duplicates in this character class.,64.0,cd489f87e597204e5a808e7901d2995a,,5min,2017-08-03 18:49:22+02:00,2020-07-21 08:49:23+02:00,,64.0,64.0,26.0,29.0,CODE_SMELL,apache,1501782562,1595317763,1083.0,1181,5
